<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ABC,20190618,8.9732,9.0556,8.4793,8.6439,34820,10.9000,11.0000,10.3000,10.5000,0,0,0
ABC,20190617,8.4793,8.8909,8.4793,8.8086,75910,10.3000,10.8000,10.3000,10.7000,0,0,0
ABC,20190614,8.4793,8.4793,8.1500,8.4793,40500,10.3000,10.3000,9.9000,10.3000,0,0,0
ABC,20190613,7.9853,8.2323,7.9853,8.2323,22900,9.7000,10.0000,9.7000,10.0000,0,0,0
ABC,20190612,8.2323,8.2323,7.9854,7.9853,11570,10.0000,10.0000,9.7000,9.7000,0,0,0
ABC,20190611,7.8207,8.3146,7.8207,8.1500,58100,9.5000,10.1000,9.5000,9.9000,0,0,0
ABC,20190610,7.6560,7.9030,7.6560,7.9030,2530,9.3000,9.6000,9.3000,9.6000,0,0,0
ABC,20190607,7.8207,7.9030,7.8207,7.9030,600,9.5000,9.6000,9.5000,9.6000,0,0,0
ABC,20190606,8.1500,8.1500,7.9030,7.9030,11610,9.9000,9.9000,9.6000,9.6000,0,0,0
ABC,20190605,7.9030,7.9030,7.9030,7.9030,810,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20190604,7.9854,8.3970,7.8207,7.9030,11820,9.7000,10.2000,9.5000,9.6000,0,0,0
ABC,20190603,7.9030,7.9030,7.6561,7.6561,13700,9.6000,9.6000,9.3000,9.3000,0,0,0
ABC,20190531,7.8207,7.9854,7.8207,7.8207,9760,9.5000,9.7000,9.5000,9.5000,0,0,0
ABC,20190530,7.7384,7.8207,7.6561,7.6561,9020,9.4000,9.5000,9.3000,9.3000,0,0,0
ABC,20190529,7.6560,7.6560,7.6560,7.6561,9700,9.3000,9.3000,9.3000,9.3000,0,0,0
ABC,20190528,7.6561,7.6561,7.5738,7.5737,12500,9.3000,9.3000,9.2000,9.2000,0,0,0
ABC,20190527,7.7384,7.7384,7.6561,7.6561,11553,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190524,7.6561,7.8207,7.6561,7.8207,7541,9.3000,9.5000,9.3000,9.5000,0,0,0
ABC,20190523,7.7384,7.7384,7.6561,7.6561,3220,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190522,7.7384,7.7384,7.6561,7.6561,32000,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190521,7.7384,7.8207,7.7384,7.8207,1200,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20190520,7.6561,7.7384,7.6561,7.6561,13000,9.3000,9.4000,9.3000,9.3000,0,0,0
ABC,20190517,7.8207,7.8207,7.7384,7.7384,12410,9.5000,9.5000,9.4000,9.4000,0,0,0
ABC,20190516,7.7384,7.7384,7.6561,7.7384,11100,9.4000,9.4000,9.3000,9.4000,0,0,0
ABC,20190515,7.9031,7.9031,7.8207,7.8207,3000,9.6000,9.6000,9.5000,9.5000,0,0,0
ABC,20190514,7.7384,7.7384,7.6561,7.6561,28705,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190513,7.7384,7.8207,7.7384,7.8207,19220,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20190510,7.7384,7.7384,7.6561,7.6561,2900,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190509,7.6561,7.7384,7.6561,7.7384,1600,9.3000,9.4000,9.3000,9.4000,0,0,0
ABC,20190508,7.5738,7.6561,7.5738,7.6561,22600,9.2000,9.3000,9.2000,9.3000,0,0,0
ABC,20190507,7.7384,7.7384,7.7384,7.7384,3630,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20190506,7.7384,7.7384,7.7384,7.7384,24500,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20190503,7.8207,7.8207,7.7384,7.7384,5516,9.5000,9.5000,9.4000,9.4000,0,0,0
ABC,20190502,7.8207,7.8207,7.7384,7.8207,5800,9.5000,9.5000,9.4000,9.5000,0,0,0
ABC,20190426,7.9030,7.9030,7.6561,7.8207,7514,9.6000,9.6000,9.3000,9.5000,0,0,0
ABC,20190425,7.9853,7.9853,7.7383,7.7384,16900,9.7000,9.7000,9.4000,9.4000,0,0,0
ABC,20190424,7.9030,7.9853,7.9030,7.9853,10410,9.6000,9.7000,9.6000,9.7000,0,0,0
ABC,20190423,7.9853,7.9853,7.9030,7.9030,400,9.7000,9.7000,9.6000,9.6000,0,0,0
ABC,20190422,7.8207,7.8207,7.8207,7.8207,10000,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20190419,7.9030,7.9030,7.5737,7.8207,21600,9.6000,9.6000,9.2000,9.5000,0,0,0
ABC,20190418,7.8207,7.8207,7.8207,7.8207,3500,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20190417,7.7383,7.9030,7.7383,7.8207,4100,9.4000,9.6000,9.4000,9.5000,0,0,0
ABC,20190416,7.9030,7.9853,7.7384,7.9853,30230,9.6000,9.7000,9.4000,9.7000,0,0,0
ABC,20190412,7.9854,7.9854,7.8207,7.9030,4800,9.7000,9.7000,9.5000,9.6000,0,0,0
ABC,20190411,7.9030,8.0676,7.9030,8.0677,3500,9.6000,9.8000,9.6000,9.8000,5000,0,0
ABC,20190410,7.9853,8.0676,7.8207,7.9030,10300,9.7000,9.8000,9.5000,9.6000,0,0,0
ABC,20190409,7.9853,8.0676,7.9030,7.9030,26100,9.7000,9.8000,9.6000,9.6000,0,0,0
ABC,20190408,7.9854,8.2323,7.9031,7.9853,26700,9.7000,10.0000,9.6000,9.7000,0,0,0
ABC,20190405,7.9030,8.1500,7.9030,8.0677,9800,9.6000,9.9000,9.6000,9.8000,0,0,0
ABC,20190404,7.7383,7.9853,7.7383,7.7384,24500,9.4000,9.7000,9.4000,9.4000,0,0,0
ABC,20190403,8.3969,8.3969,7.9030,7.9853,12605,10.2000,10.2000,9.6000,9.7000,5000,0,0
ABC,20190402,8.6439,8.7262,8.1500,8.2323,68900,10.5000,10.6000,9.9000,10.0000,0,0,0
ABC,20190401,7.6560,8.6439,7.6560,8.6439,103513,9.3000,10.5000,9.3000,10.5000,0,0,0
ABC,20190329,8.1500,8.1500,7.4091,7.5737,12900,9.9000,9.9000,9.0000,9.2000,0,0,0
ABC,20190328,7.5738,7.5738,7.4091,7.4091,7002,9.2000,9.2000,9.0000,9.0000,0,0,0
ABC,20190327,7.6560,7.7384,7.5737,7.6561,20600,9.3000,9.4000,9.2000,9.3000,0,0,0
ABC,20190326,7.4914,7.5737,7.4914,7.4914,13310,9.1000,9.2000,9.1000,9.1000,0,0,0
ABC,20190325,7.4091,7.4091,7.3267,7.4091,29500,9.0000,9.0000,8.9000,9.0000,0,0,0
ABC,20190322,7.4091,7.5737,7.4091,7.5737,1300,9.0000,9.2000,9.0000,9.2000,0,0,0
ABC,20190321,7.8207,7.8207,7.5737,7.5737,3500,9.5000,9.5000,9.2000,9.2000,0,0,0
ABC,20190320,7.6561,7.6561,7.5738,7.5737,700,9.3000,9.3000,9.2000,9.2000,0,0,0
ABC,20190319,7.7384,7.9030,7.6561,7.6561,11000,9.4000,9.6000,9.3000,9.3000,0,0,0
ABC,20190318,7.5737,7.7384,7.5737,7.7384,16531,9.2000,9.4000,9.2000,9.4000,0,0,0
ABC,20190315,7.4914,7.4914,7.4091,7.4091,5300,9.1000,9.1000,9.0000,9.0000,0,0,0
ABC,20190314,7.5737,7.5737,7.5737,7.5737,1500,9.2000,9.2000,9.2000,9.2000,0,0,0
ABC,20190313,7.5737,7.6560,7.4914,7.5737,7816,9.2000,9.3000,9.1000,9.2000,0,0,0
ABC,20190312,7.6561,7.6561,7.4915,7.4914,10300,9.3000,9.3000,9.1000,9.1000,0,0,0
ABC,20190311,7.8207,8.1500,7.6560,7.6561,24905,9.5000,9.9000,9.3000,9.3000,0,0,0
ABC,20190308,7.8207,7.8207,7.5738,7.5737,8990,9.5000,9.5000,9.2000,9.2000,0,0,0
ABC,20190307,7.7384,7.7384,7.6561,7.7384,5800,9.4000,9.4000,9.3000,9.4000,0,0,0
ABC,20190306,7.7384,7.8207,7.7384,7.7384,4420,9.4000,9.5000,9.4000,9.4000,0,0,0
ABC,20190305,7.8207,7.8207,7.7384,7.7384,2201,9.5000,9.5000,9.4000,9.4000,0,0,0
ABC,20190304,7.7384,7.7384,7.6560,7.7384,14590,9.4000,9.4000,9.3000,9.4000,0,0,0
ABC,20190301,7.7384,7.9030,7.7384,7.9030,8600,9.4000,9.6000,9.4000,9.6000,0,0,0
ABC,20190228,7.7384,7.7384,7.7384,7.7384,1500,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20190227,7.9854,8.0677,7.9854,8.0677,370,9.7000,9.8000,9.7000,9.8000,0,0,0
ABC,20190226,7.7384,7.7384,7.7384,7.7384,6965,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20190225,7.7384,7.8207,7.7384,7.8207,4400,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20190222,7.8207,7.8207,7.6561,7.7384,5900,9.5000,9.5000,9.3000,9.4000,0,0,0
ABC,20190221,7.8207,7.8207,7.8207,7.8207,16807,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20190220,7.9030,7.9030,7.9030,7.9030,100,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20190219,7.5737,8.1500,7.5737,7.7384,25040,9.2000,9.9000,9.2000,9.4000,0,0,0
ABC,20190218,7.5737,7.5737,7.5737,7.5737,1100,9.2000,9.2000,9.2000,9.2000,0,0,0
ABC,20190215,7.5737,7.5737,7.5737,7.5737,200,9.2000,9.2000,9.2000,9.2000,0,0,0
ABC,20190214,7.7384,7.7384,7.4914,7.4914,2300,9.4000,9.4000,9.1000,9.1000,0,0,0
ABC,20190213,7.5737,7.5737,7.4091,7.4914,6167,9.2000,9.2000,9.0000,9.1000,0,0,0
ABC,20190212,7.6561,7.8207,7.5738,7.5737,8400,9.3000,9.5000,9.2000,9.2000,0,0,0
ABC,20190211,7.8207,7.9030,7.6560,7.6561,13920,9.5000,9.6000,9.3000,9.3000,0,0,0
ABC,20190201,7.5737,7.7383,7.5737,7.5737,4310,9.2000,9.4000,9.2000,9.2000,0,0,0
ABC,20190131,7.4914,7.5737,7.4914,7.5737,4700,9.1000,9.2000,9.1000,9.2000,0,0,0
ABC,20190130,7.5737,7.6560,7.4091,7.4091,1600,9.2000,9.3000,9.0000,9.0000,0,0,0
ABC,20190129,7.4091,7.5737,7.3268,7.4914,19000,9.0000,9.2000,8.9000,9.1000,0,0,0
ABC,20190128,7.3268,7.4091,7.1621,7.4091,11600,8.9000,9.0000,8.7000,9.0000,0,0,0
ABC,20190125,7.2444,7.4914,7.2444,7.4914,10200,8.8000,9.1000,8.8000,9.1000,0,0,0
ABC,20190124,7.4914,7.4914,7.1621,7.1621,8220,9.1000,9.1000,8.7000,8.7000,0,0,0
ABC,20190123,7.4915,7.4915,7.1622,7.4914,13400,9.1000,9.1000,8.7000,9.1000,0,0,0
ABC,20190122,7.5737,7.6560,7.5737,7.6561,5700,9.2000,9.3000,9.2000,9.3000,0,0,0
ABC,20190121,7.5737,7.5737,7.5737,7.5737,5200,9.2000,9.2000,9.2000,9.2000,0,0,0
ABC,20190118,7.4091,7.4091,7.4091,7.4091,3710,9.0000,9.0000,9.0000,9.0000,0,0,0
ABC,20190117,7.6561,7.6561,7.4914,7.4914,1500,9.3000,9.3000,9.1000,9.1000,0,0,0
ABC,20190116,7.5738,7.5738,7.4091,7.4091,4211,9.2000,9.2000,9.0000,9.0000,0,0,0
ABC,20190115,7.4914,7.4914,7.3268,7.3268,5000,9.1000,9.1000,8.9000,8.9000,0,0,0
ABC,20190114,7.7384,7.7384,7.4914,7.4914,3400,9.4000,9.4000,9.1000,9.1000,0,0,0
ABC,20190111,7.6561,7.6561,7.4915,7.4914,4100,9.3000,9.3000,9.1000,9.1000,0,0,0
ABC,20190110,7.7384,7.7384,7.6560,7.6561,200,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20190109,7.7384,7.7384,7.4914,7.4914,3000,9.4000,9.4000,9.1000,9.1000,0,0,0
ABC,20190108,7.8207,7.8207,7.4914,7.4914,1200,9.5000,9.5000,9.1000,9.1000,0,0,0
ABC,20190107,7.7384,7.7384,7.6561,7.7384,3800,9.4000,9.4000,9.3000,9.4000,0,0,0
ABC,20190104,7.6561,7.7384,7.5738,7.6561,4111,9.3000,9.4000,9.2000,9.3000,0,0,0
ABC,20190103,7.6561,7.6561,7.6561,7.6561,600,9.3000,9.3000,9.3000,9.3000,0,0,0
ABC,20190102,7.8207,7.8207,7.6561,7.6561,800,9.5000,9.5000,9.3000,9.3000,0,0,0
ABC,20181228,7.6561,7.7384,7.6561,7.6561,3100,9.3000,9.4000,9.3000,9.3000,0,0,0
ABC,20181227,7.8207,7.9853,7.7383,7.7384,11900,9.5000,9.7000,9.4000,9.4000,0,0,0
ABC,20181226,7.5737,7.5737,7.5737,7.5737,10200,9.2000,9.2000,9.2000,9.2000,0,0,0
ABC,20181225,7.7383,7.7383,7.4914,7.5737,9200,9.4000,9.4000,9.1000,9.2000,0,0,0
ABC,20181224,7.7383,7.7383,7.5737,7.5737,1957,9.4000,9.4000,9.2000,9.2000,0,0,0
ABC,20181221,7.4914,7.5737,7.4914,7.5737,2310,9.1000,9.2000,9.1000,9.2000,0,0,0
ABC,20181220,7.4915,7.5738,7.4915,7.5737,1700,9.1000,9.2000,9.1000,9.2000,0,0,0
ABC,20181219,7.6561,7.7384,7.6561,7.6561,6950,9.3000,9.4000,9.3000,9.3000,0,0,0
ABC,20181218,7.5737,7.7384,7.5737,7.6561,5600,9.2000,9.4000,9.2000,9.3000,0,0,0
ABC,20181217,7.8207,7.8207,7.8207,7.8207,100,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20181214,7.8207,7.8207,7.8207,7.8207,400,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20181213,7.8207,7.9030,7.7384,7.9030,4000,9.5000,9.6000,9.4000,9.6000,0,0,0
ABC,20181212,7.7384,7.7384,7.7384,7.7384,4103,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20181211,7.8207,7.8207,7.6561,7.7384,2500,9.5000,9.5000,9.3000,9.4000,0,0,0
ABC,20181210,7.8207,7.8207,7.8207,7.8207,2100,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20181207,7.6561,7.8207,7.6561,7.8207,4110,9.3000,9.5000,9.3000,9.5000,0,0,0
ABC,20181206,7.9030,7.9030,7.6560,7.8207,2100,9.6000,9.6000,9.3000,9.5000,0,0,0
ABC,20181205,7.6561,7.9030,7.6561,7.9030,1700,9.3000,9.6000,9.3000,9.6000,0,0,0
ABC,20181204,7.8207,7.8207,7.6560,7.8207,5600,9.5000,9.5000,9.3000,9.5000,0,0,0
ABC,20181203,7.9030,7.9853,7.8207,7.9853,2000,9.6000,9.7000,9.5000,9.7000,0,0,0
ABC,20181130,7.9853,7.9853,7.9030,7.9030,4700,9.7000,9.7000,9.6000,9.6000,0,0,0
ABC,20181129,8.0676,8.0676,7.8207,7.9853,8410,9.8000,9.8000,9.5000,9.7000,0,0,0
ABC,20181128,7.9030,7.9853,7.7384,7.9853,5310,9.6000,9.7000,9.4000,9.7000,0,0,0
ABC,20181127,7.7384,8.1500,7.7384,7.9030,27420,9.4000,9.9000,9.4000,9.6000,0,0,0
ABC,20181126,7.8207,7.8207,7.7384,7.8207,6100,9.5000,9.5000,9.4000,9.5000,0,0,0
ABC,20181123,7.9030,8.0677,7.7384,7.8207,2510,9.6000,9.8000,9.4000,9.5000,0,0,0
ABC,20181122,7.4091,8.1500,7.4091,8.1500,20112,9.0000,9.9000,9.0000,9.9000,0,0,0
ABC,20181121,7.8207,7.8207,7.3268,7.4914,30703,9.5000,9.5000,8.9000,9.1000,0,0,0
ABC,20181120,7.6561,7.9030,7.4914,7.7384,13200,9.3000,9.6000,9.1000,9.4000,0,0,0
ABC,20181119,8.2324,8.2324,7.4091,7.8207,19009,10.0000,10.0000,9.0000,9.5000,0,0,0
ABC,20181116,9.0556,9.0556,8.2323,8.7263,30090,11.0000,11.0000,10.0000,10.6000,0,0,0
ABC,20181115,9.0555,9.4672,8.2323,8.4793,39813,11.0000,11.5000,10.0000,10.3000,0,0,0
ABC,20181114,7.9853,8.5616,7.9853,8.5616,74728,9.7000,10.4000,9.7000,10.4000,0,0,0
ABC,20181113,7.4091,7.8207,7.0798,7.8207,28100,9.0000,9.5000,8.6000,9.5000,0,0,0
ABC,20181112,6.9151,6.9151,6.8328,6.8328,1840,8.4000,8.4000,8.3000,8.3000,0,0,0
ABC,20181109,7.2444,7.4090,6.6681,7.1621,6800,8.8000,9.0000,8.1000,8.7000,0,0,0
ABC,20181108,7.4914,7.4914,7.2445,7.2444,2610,9.1000,9.1000,8.8000,8.8000,0,0,0
ABC,20181107,7.2445,7.4914,7.2445,7.3268,3600,8.8000,9.1000,8.8000,8.9000,0,0,0
ABC,20181106,7.4091,7.4091,7.2444,7.4091,6206,9.0000,9.0000,8.8000,9.0000,0,0,0
ABC,20181105,7.3268,7.4914,7.2445,7.4914,2810,8.9000,9.1000,8.8000,9.1000,0,0,0
ABC,20181102,7.3268,7.4091,7.3268,7.4091,1000,8.9000,9.0000,8.9000,9.0000,0,0,0
ABC,20181101,6.5859,7.1621,6.5859,7.0798,1800,8.0000,8.7000,8.0000,8.6000,0,0,0
ABC,20181031,7.4091,7.4091,7.4091,7.4091,2000,9.0000,9.0000,9.0000,9.0000,0,0,0
ABC,20181030,7.0797,7.3267,6.9974,7.3268,3800,8.6000,8.9000,8.5000,8.9000,0,0,0
ABC,20181029,6.9152,6.9975,6.9152,6.9151,16000,8.4000,8.5000,8.4000,8.4000,0,0,0
ABC,20181026,6.8329,7.2445,6.8329,7.0798,8500,8.3000,8.8000,8.3000,8.6000,0,0,0
ABC,20181025,6.9975,6.9975,6.9152,6.9975,37820,8.5000,8.5000,8.4000,8.5000,0,0,0
ABC,20181024,7.4090,7.4090,7.0798,7.0798,11020,9.0000,9.0000,8.6000,8.6000,0,0,0
ABC,20181023,7.6561,7.6561,7.2445,7.2444,14654,9.3000,9.3000,8.8000,8.8000,0,0,0
ABC,20181022,7.6561,7.9030,7.4091,7.4091,19900,9.3000,9.6000,9.0000,9.0000,0,0,0
ABC,20181019,7.4914,7.9030,7.4091,7.7384,15540,9.1000,9.6000,9.0000,9.4000,0,0,0
ABC,20181018,7.7384,7.7384,7.4091,7.4091,9400,9.4000,9.4000,9.0000,9.0000,0,0,0
ABC,20181017,7.6560,7.7383,7.6560,7.7384,8400,9.3000,9.4000,9.3000,9.4000,0,0,0
ABC,20181016,7.6560,7.7384,7.5737,7.5737,9100,9.3000,9.4000,9.2000,9.2000,0,0,0
ABC,20181015,7.6561,7.9030,7.5737,7.9030,1539,9.3000,9.6000,9.2000,9.6000,0,0,0
ABC,20181012,7.4091,7.9854,7.4091,7.8207,24300,9.0000,9.7000,9.0000,9.5000,0,0,0
ABC,20181011,7.8207,7.9031,6.9975,7.4091,46300,9.5000,9.6000,8.5000,9.0000,0,0,0
ABC,20181010,7.8207,8.0677,7.8207,8.0677,10900,9.5000,9.8000,9.5000,9.8000,0,0,0
ABC,20181009,8.0677,8.2323,7.6561,7.8207,13900,9.8000,10.0000,9.3000,9.5000,0,0,0
ABC,20181008,7.9030,7.9030,7.7383,7.7384,27200,9.6000,9.6000,9.4000,9.4000,0,0,0
ABC,20181005,7.9030,8.2323,7.8207,7.9853,10460,9.6000,10.0000,9.5000,9.7000,0,0,0
ABC,20181004,7.9853,7.9853,7.8207,7.8207,9900,9.7000,9.7000,9.5000,9.5000,0,0,0
ABC,20181003,7.9853,7.9853,7.8207,7.8207,30940,9.7000,9.7000,9.5000,9.5000,0,0,0
ABC,20181002,7.9853,7.9853,7.8207,7.9853,6520,9.7000,9.7000,9.5000,9.7000,0,0,0
ABC,20181001,8.2323,8.2323,7.9854,7.9853,23411,10.0000,10.0000,9.7000,9.7000,0,0,0
ABC,20180928,8.0677,8.1500,8.0677,8.0677,19800,9.8000,9.9000,9.8000,9.8000,0,0,0
ABC,20180927,8.1499,8.1499,8.0676,8.1500,48330,9.9000,9.9000,9.8000,9.9000,0,0,0
ABC,20180926,8.1500,8.1500,7.9030,7.9853,23050,9.9000,9.9000,9.6000,9.7000,0,0,0
ABC,20180925,7.9854,8.2323,7.9031,7.9030,27330,9.7000,10.0000,9.6000,9.6000,0,0,0
ABC,20180924,8.3146,8.3146,7.9853,8.0677,18200,10.1000,10.1000,9.7000,9.8000,0,0,0
ABC,20180921,8.2323,8.4793,7.9854,8.3146,34700,10.0000,10.3000,9.7000,10.1000,0,0,0
ABC,20180920,8.3970,8.4793,7.9854,8.1500,33320,10.2000,10.3000,9.7000,9.9000,0,0,0
ABC,20180919,8.3146,8.3970,7.9030,8.3970,68700,10.1000,10.2000,9.6000,10.2000,0,0,0
ABC,20180918,8.2323,8.5616,8.0677,8.5616,29200,10.0000,10.4000,9.8000,10.4000,0,0,0
ABC,20180917,8.4792,8.5616,7.9030,8.2323,32490,10.3000,10.4000,9.6000,10.0000,0,0,0
ABC,20180914,7.8207,8.7263,7.4914,7.9853,165455,9.5000,10.6000,9.1000,9.7000,0,0,0
ABC,20180913,8.4793,8.4793,7.4914,8.1500,52220,10.3000,10.3000,9.1000,9.9000,0,0,0
ABC,20180912,9.0556,9.6319,7.9854,8.6439,58730,11.0000,11.7000,9.7000,10.5000,0,0,0
ABC,20180911,7.4091,9.5495,7.4091,8.7263,65070,9.0000,11.6000,9.0000,10.6000,0,0,0
ABC,20180910,8.3970,9.0556,8.3970,8.3970,163753,10.2000,11.0000,10.2000,10.2000,0,0,0
ABC,20180907,9.8788,9.8788,9.8788,9.8788,9600,12.0000,12.0000,12.0000,12.0000,0,0,0
ABC,20180906,13.7480,13.7480,10.2904,10.2904,166857,16.7000,16.7000,12.5000,12.5000,0,0,0
ABC,20180905,11.5253,12.0192,11.5253,12.0192,214510,14.0000,14.6000,14.0000,14.6000,0,0,0
ABC,20180904,9.4672,10.5374,9.2202,10.5374,256705,11.5000,12.8000,11.2000,12.8000,0,0,0
ABC,20180831,9.2202,9.2202,8.6440,9.2202,100059,11.2000,11.2000,10.5000,11.2000,0,0,0
ABC,20180830,7.7384,8.0677,7.7384,8.0677,40319,9.4000,9.8000,9.4000,9.8000,0,0,0
ABC,20180829,6.4212,7.1621,6.4212,7.1621,118560,7.8000,8.7000,7.8000,8.7000,0,0,0
ABC,20180828,6.0919,6.4212,6.0919,6.4212,29401,7.4000,7.8000,7.4000,7.8000,0,0,0
ABC,20180827,6.0919,6.1742,6.0096,6.1742,38449,7.4000,7.5000,7.3000,7.5000,0,0,0
ABC,20180824,6.1742,6.1742,5.9273,6.0919,9200,7.5000,7.5000,7.2000,7.4000,0,0,0
ABC,20180823,5.9273,6.0096,5.9273,6.0096,14800,7.2000,7.3000,7.2000,7.3000,0,0,0
ABC,20180822,5.9273,5.9273,5.9273,5.9273,9203,7.2000,7.2000,7.2000,7.2000,0,0,0
ABC,20180821,5.9273,5.9273,5.9273,5.9273,5207,7.2000,7.2000,7.2000,7.2000,0,0,0
ABC,20180820,6.0919,6.0919,5.9272,6.0919,11940,7.4000,7.4000,7.2000,7.4000,0,0,0
ABC,20180817,5.9273,6.1743,5.9273,6.1742,8400,7.2000,7.5000,7.2000,7.5000,0,0,0
ABC,20180816,5.9273,5.9273,5.9273,5.9273,7800,7.2000,7.2000,7.2000,7.2000,0,0,0
ABC,20180815,5.9273,5.9273,5.8450,5.9273,41200,7.2000,7.2000,7.1000,7.2000,0,0,0
ABC,20180814,5.8449,6.0095,5.8449,5.9273,5601,7.1000,7.3000,7.1000,7.2000,0,0,0
ABC,20180813,5.7626,5.9272,5.7626,5.8449,15900,7.0000,7.2000,7.0000,7.1000,80000,0,0
ABC,20180810,5.8449,5.8449,5.7626,5.8449,23000,7.1000,7.1000,7.0000,7.1000,0,0,0
ABC,20180809,5.8449,5.8449,5.8449,5.8449,14100,7.1000,7.1000,7.1000,7.1000,0,0,0
ABC,20180808,5.8449,5.8449,5.7626,5.8449,3302,7.1000,7.1000,7.0000,7.1000,0,0,0
ABC,20180807,5.7626,5.8449,5.7626,5.7626,8300,7.0000,7.1000,7.0000,7.0000,0,0,0
ABC,20180806,5.8450,5.8450,5.6803,5.7626,14800,7.1000,7.1000,6.9000,7.0000,0,0,0
ABC,20180803,5.6803,5.9273,5.5980,5.5980,11000,6.9000,7.2000,6.8000,6.8000,0,0,0
ABC,20180802,5.5980,5.6803,5.5156,5.5980,8860,6.8000,6.9000,6.7000,6.8000,0,0,0
ABC,20180801,5.8449,5.8449,5.5156,5.7626,22400,7.1000,7.1000,6.7000,7.0000,0,0,0
ABC,20180731,5.7626,5.8449,5.6803,5.8449,7600,7.0000,7.1000,6.9000,7.1000,0,0,0
ABC,20180730,5.8449,5.8449,5.6803,5.7626,19200,7.1000,7.1000,6.9000,7.0000,0,0,0
ABC,20180727,6.0096,6.0096,5.7626,5.7626,16300,7.3000,7.3000,7.0000,7.0000,0,0,0
ABC,20180726,6.0096,6.0919,5.5980,6.0919,14800,7.3000,7.4000,6.8000,7.4000,0,0,0
ABC,20180725,6.5859,6.6682,6.2566,6.4212,13200,8.0000,8.1000,7.6000,7.8000,0,0,0
ABC,20180724,6.5858,7.2444,6.4212,6.6682,25400,8.0000,8.8000,7.8000,8.1000,0,0,0
ABC,20180723,5.7626,6.4212,5.7626,6.4212,48345,7.0000,7.8000,7.0000,7.8000,0,0,0
ABC,20180720,5.5980,5.7627,5.4334,5.6803,27800,6.8000,7.0000,6.6000,6.9000,0,0,0
ABC,20180719,5.5157,5.5157,5.5157,5.5157,20400,6.7000,6.7000,6.7000,6.7000,0,0,0
ABC,20180718,5.5157,5.5980,5.4334,5.5980,10410,6.7000,6.8000,6.6000,6.8000,0,0,0
ABC,20180717,5.4334,5.5980,5.4334,5.5980,4300,6.6000,6.8000,6.6000,6.8000,0,0,0
ABC,20180716,5.6803,5.6803,5.5980,5.5980,4800,6.9000,6.9000,6.8000,6.8000,0,0,0
ABC,20180713,5.6803,5.6803,5.5157,5.5157,5107,6.9000,6.9000,6.7000,6.7000,0,0,0
ABC,20180712,5.7627,5.7627,5.5980,5.5980,4100,7.0000,7.0000,6.8000,6.8000,0,0,0
ABC,20180711,5.7626,5.7626,5.5157,5.5157,8315,7.0000,7.0000,6.7000,6.7000,0,0,0
ABC,20180710,5.7626,5.7626,5.5979,5.6803,22600,7.0000,7.0000,6.8000,6.9000,0,0,0
ABC,20180709,5.7626,5.8450,5.2687,5.4333,14600,7.0000,7.1000,6.4000,6.6000,0,0,0
ABC,20180706,5.3511,5.6803,5.3511,5.5980,4815,6.5000,6.9000,6.5000,6.8000,0,0,0
ABC,20180705,5.6803,5.6803,5.5156,5.5157,2900,6.9000,6.9000,6.7000,6.7000,0,0,0
ABC,20180704,5.6803,5.7626,5.6803,5.7626,5542,6.9000,7.0000,6.9000,7.0000,0,0,0
ABC,20180703,5.8449,5.8449,5.5979,5.7626,18318,7.1000,7.1000,6.8000,7.0000,80000,0,0
ABC,20180702,5.9273,5.9273,5.6803,5.8449,2630,7.2000,7.2000,6.9000,7.1000,0,0,0
ABC,20180629,5.8450,6.0096,5.8450,6.0096,10730,7.1000,7.3000,7.1000,7.3000,0,0,0
ABC,20180628,5.8450,6.0096,5.8450,5.9273,1200,7.1000,7.3000,7.1000,7.2000,0,0,0
ABC,20180627,5.9272,6.0095,5.9272,5.9273,4824,7.2000,7.3000,7.2000,7.2000,0,0,0
