<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HBD,20130617,2.7264,2.7264,2.7264,2.7264,4800,7.0000,7.0000,7.0000,7.0000,0,0,4400
HBD,20130610,2.7264,2.7264,2.7264,2.7264,100,7.0000,7.0000,7.0000,7.0000,0,0,0
HBD,20130606,2.7264,2.7264,2.7264,2.7264,200,7.0000,7.0000,7.0000,7.0000,0,0,0
HBD,20130605,2.6875,2.6875,2.6485,2.6485,700,6.9000,6.9000,6.8000,6.8000,0,0,0
HBD,20130603,2.7264,2.7264,2.7264,2.7264,500,7.0000,7.0000,7.0000,7.0000,0,0,0
HBD,20130530,2.7263,2.7263,2.7263,2.7264,1100,7.0000,7.0000,7.0000,7.0000,0,0,0
HBD,20130529,2.6875,2.6875,2.6875,2.6874,1200,6.9000,6.9000,6.9000,6.9000,0,0,0
HBD,20130527,2.6485,2.7264,2.6485,2.7264,1800,6.8000,7.0000,6.8000,7.0000,0,0,0
HBD,20130521,2.8043,2.8043,2.8043,2.8043,300,7.2000,7.2000,7.2000,7.2000,0,0,0
HBD,20130515,2.8822,2.9601,2.8822,2.9601,200,7.4000,7.6000,7.4000,7.6000,0,0,0
HBD,20130514,3.0379,3.0379,3.0379,3.0380,100,7.8000,7.8000,7.8000,7.8000,0,0,0
HBD,20130506,2.8433,2.8433,2.8433,2.8432,100,7.3000,7.3000,7.3000,7.3000,0,0,0
HBD,20130502,3.1159,3.1548,3.1159,3.1159,3200,8.0000,8.1000,8.0000,8.0000,0,0,0
HBD,20130426,3.1159,3.1159,3.1159,3.1159,200,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130425,3.1159,3.1159,3.1159,3.1159,1000,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130422,3.1159,3.1159,3.1159,3.1159,500,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130418,3.1159,3.1159,3.1159,3.1159,100,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130417,3.1159,3.1159,3.1159,3.1159,1400,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130412,3.1938,3.1938,3.1159,3.1159,3100,8.2000,8.2000,8.0000,8.0000,0,0,0
HBD,20130409,3.1938,3.1938,3.1938,3.1938,1300,8.2000,8.2000,8.2000,8.2000,0,0,0
HBD,20130404,3.2327,3.2327,3.1937,3.1938,1900,8.3000,8.3000,8.2000,8.2000,0,0,0
HBD,20130403,3.1548,3.1548,3.1548,3.1548,600,8.1000,8.1000,8.1000,8.1000,0,0,0
HBD,20130402,2.9211,2.9600,2.9211,2.9601,1400,7.5000,7.6000,7.5000,7.6000,0,0,0
HBD,20130401,2.8432,2.8432,2.8432,2.8432,600,7.3000,7.3000,7.3000,7.3000,0,0,0
HBD,20130329,3.1548,3.1548,3.1548,3.1548,1000,8.1000,8.1000,8.1000,8.1000,0,0,0
HBD,20130328,3.1159,3.1159,3.1159,3.1159,3200,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130327,3.0770,3.1159,3.0770,3.1159,600,7.9000,8.0000,7.9000,8.0000,0,0,0
HBD,20130326,3.1159,3.1549,3.1159,3.1159,2000,8.0000,8.1000,8.0000,8.0000,0,0,0
HBD,20130325,3.1938,3.1938,3.1938,3.1938,100,8.2000,8.2000,8.2000,8.2000,0,0,0
HBD,20130322,3.1548,3.2716,3.1548,3.1938,1100,8.1000,8.4000,8.1000,8.2000,0,0,0
HBD,20130320,3.0769,3.1548,3.0769,3.1548,2300,7.9000,8.1000,7.9000,8.1000,0,0,0
HBD,20130319,2.9990,3.1159,2.9990,3.0769,300,7.7000,8.0000,7.7000,7.9000,0,0,0
HBD,20130318,2.9601,2.9601,2.9601,2.9601,1500,7.6000,7.6000,7.6000,7.6000,0,0,0
HBD,20130315,2.9211,3.1159,2.8822,3.0769,2400,7.5000,8.0000,7.4000,7.9000,0,0,0
HBD,20130314,3.5443,3.7001,3.1549,3.7001,3000,9.1000,9.5000,8.1000,9.5000,0,0,0
HBD,20130313,3.5054,3.5443,3.5054,3.5054,3200,9.0000,9.1000,9.0000,9.0000,0,0,0
HBD,20130311,3.7002,3.7002,3.7002,3.7001,400,9.5000,9.5000,9.5000,9.5000,0,0,0
HBD,20130306,3.5054,3.7390,3.5054,3.7391,400,9.0000,9.6000,9.0000,9.6000,0,0,0
HBD,20130304,3.7001,3.7001,3.7001,3.7001,300,9.5000,9.5000,9.5000,9.5000,0,0,0
HBD,20130301,3.7391,3.9338,3.5444,3.9338,1600,9.6000,10.1000,9.1000,10.1000,0,900,0
HBD,20130228,3.8559,3.8559,3.8169,3.8170,1000,9.9000,9.9000,9.8000,9.8000,0,0,0
HBD,20130225,4.2454,4.2454,4.2065,4.2064,4300,10.9000,10.9000,10.8000,10.8000,0,0,0
HBD,20130222,4.0896,4.2454,3.9727,4.2454,5700,10.5000,10.9000,10.2000,10.9000,0,0,0
HBD,20130221,3.8660,3.9338,3.8660,3.9338,2000,11.4000,11.6000,11.4000,11.6000,0,0,0
HBD,20130220,3.9678,4.0695,3.9000,4.0695,8600,11.7000,12.0000,11.5000,12.0000,0,3000,0
HBD,20130219,4.0016,4.0016,3.9677,3.9678,3900,11.8000,11.8000,11.7000,11.7000,0,200,0
HBD,20130218,3.7304,3.8999,3.7304,3.8999,13300,11.0000,11.5000,11.0000,11.5000,0,0,0
HBD,20130208,3.6965,3.6965,3.5608,3.5608,2100,10.9000,10.9000,10.5000,10.5000,0,0,0
HBD,20130204,3.6965,3.6965,3.6965,3.6965,2000,10.9000,10.9000,10.9000,10.9000,0,0,0
HBD,20130131,3.4929,3.4929,3.4929,3.4930,100,10.3000,10.3000,10.3000,10.3000,0,0,0
HBD,20130130,3.3573,3.3573,3.3573,3.3573,200,9.9000,9.9000,9.9000,9.9000,0,0,0
HBD,20130129,3.3912,3.5608,3.3912,3.5608,2200,10.0000,10.5000,10.0000,10.5000,0,0,0
HBD,20130114,3.3234,3.3234,3.3234,3.3234,300,9.8000,9.8000,9.8000,9.8000,0,0,300
HBD,20130111,3.2895,3.2895,3.2895,3.2895,400,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20130110,3.2895,3.2895,3.2895,3.2895,200,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20130109,3.3234,3.3912,3.3234,3.3234,2500,9.8000,10.0000,9.8000,9.8000,0,0,0
HBD,20130107,3.5608,3.5608,3.5269,3.5608,1200,10.5000,10.5000,10.4000,10.5000,0,0,0
HBD,20130102,3.3234,3.5608,3.3234,3.5608,200,9.8000,10.5000,9.8000,10.5000,0,0,0
HBD,20121227,3.5608,3.5608,3.5608,3.5608,100,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20121225,3.4591,3.4591,3.4591,3.4591,100,10.2000,10.2000,10.2000,10.2000,0,0,0
HBD,20121221,3.2556,3.2556,3.2556,3.2556,100,9.6000,9.6000,9.6000,9.6000,0,0,0
HBD,20121219,3.0522,3.0522,3.0522,3.0521,100,9.0000,9.0000,9.0000,9.0000,0,0,0
HBD,20121218,2.8826,2.8826,2.8826,2.8826,100,8.5000,8.5000,8.5000,8.5000,0,0,0
HBD,20121213,2.7130,2.7130,2.7130,2.7130,100,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20121212,2.9164,2.9164,2.9164,2.9165,100,8.6000,8.6000,8.6000,8.6000,0,0,0
HBD,20121211,3.0860,3.0860,3.0860,3.0860,100,9.1000,9.1000,9.1000,9.1000,0,0,0
HBD,20121205,3.2895,3.2895,3.2895,3.2895,300,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20121128,3.2895,3.2895,3.2895,3.2895,200,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20121116,3.0860,3.0860,3.0860,3.0860,200,9.1000,9.1000,9.1000,9.1000,0,0,0
HBD,20121113,3.3234,3.3234,3.2556,3.2556,1800,9.8000,9.8000,9.6000,9.6000,0,0,0
HBD,20121107,3.4930,3.4930,3.4930,3.4930,1000,10.3000,10.3000,10.3000,10.3000,0,0,0
HBD,20121031,3.4930,3.4930,3.4930,3.4930,400,10.3000,10.3000,10.3000,10.3000,0,0,0
HBD,20121026,3.2895,3.2895,3.2895,3.2895,100,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20121025,3.5269,3.5269,3.5269,3.5269,200,10.4000,10.4000,10.4000,10.4000,0,0,0
HBD,20121024,3.5608,3.5608,3.5608,3.5608,1300,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20121022,3.5608,3.5608,3.5608,3.5608,200,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20121019,3.7304,3.7304,3.5608,3.5608,1900,11.0000,11.0000,10.5000,10.5000,0,0,0
HBD,20121016,3.5608,3.5608,3.5608,3.5608,500,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20121015,3.7304,3.7304,3.7304,3.7304,1000,11.0000,11.0000,11.0000,11.0000,0,0,1000
HBD,20121012,3.6965,3.6965,3.6965,3.6965,100,10.9000,10.9000,10.9000,10.9000,0,0,0
HBD,20121011,3.7303,3.7642,3.7303,3.7304,1300,11.0000,11.1000,11.0000,11.0000,0,0,0
HBD,20121005,3.6625,3.6625,3.6625,3.6625,100,10.8000,10.8000,10.8000,10.8000,0,0,0
HBD,20121004,3.6964,3.6964,3.6625,3.6625,300,10.9000,10.9000,10.8000,10.8000,0,0,0
HBD,20121001,3.6625,3.6625,3.6625,3.6625,400,10.8000,10.8000,10.8000,10.8000,0,0,0
HBD,20120928,3.6286,3.6286,3.6286,3.6286,100,10.7000,10.7000,10.7000,10.7000,0,0,0
HBD,20120926,3.4930,3.6626,3.4930,3.6625,1100,10.3000,10.8000,10.3000,10.8000,0,0,0
HBD,20120913,3.7304,3.7304,3.7304,3.7304,300,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20120912,3.7304,3.7304,3.7304,3.7304,300,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20120827,3.7643,3.7643,3.7304,3.7304,1400,11.1000,11.1000,11.0000,11.0000,0,1000,0
HBD,20120824,3.7982,3.7982,3.7982,3.7982,1000,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20120823,3.7982,3.7982,3.7982,3.7982,300,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20120822,3.8660,3.8660,3.8660,3.8660,500,11.4000,11.4000,11.4000,11.4000,0,0,0
HBD,20120821,3.8660,3.8999,3.8660,3.8999,1200,11.4000,11.5000,11.4000,11.5000,0,0,0
HBD,20120820,3.9338,3.9338,3.9338,3.9338,200,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20120816,3.8999,3.8999,3.8999,3.8999,500,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20120810,4.0695,4.0695,4.0695,4.0695,500,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20120807,4.1712,4.1712,3.9677,3.9678,2000,12.3000,12.3000,11.7000,11.7000,0,0,0
HBD,20120803,4.1373,4.2051,4.1373,4.2051,600,12.2000,12.4000,12.2000,12.4000,0,0,0
HBD,20120724,4.2051,4.2051,4.2051,4.2051,100,12.4000,12.4000,12.4000,12.4000,0,0,0
HBD,20120719,4.1373,4.1712,4.1373,4.1712,600,12.2000,12.3000,12.2000,12.3000,0,0,0
HBD,20120718,4.1034,4.1034,4.1034,4.1034,1200,12.1000,12.1000,12.1000,12.1000,0,1200,0
HBD,20120706,4.1034,4.1034,4.1034,4.1034,1000,12.1000,12.1000,12.1000,12.1000,0,1000,0
HBD,20120704,4.0356,4.0356,4.0356,4.0356,1000,11.9000,11.9000,11.9000,11.9000,0,1000,0
HBD,20120703,4.1374,4.1374,3.9678,4.0356,1300,12.2000,12.2000,11.7000,11.9000,0,0,800
HBD,20120629,4.2391,4.2391,4.2391,4.2391,2000,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20120621,4.0695,4.0695,4.0695,4.0695,500,12.0000,12.0000,12.0000,12.0000,0,0,500
HBD,20120620,4.1712,4.1712,3.9677,3.9678,2500,12.3000,12.3000,11.7000,11.7000,0,0,2500
HBD,20120608,4.1712,4.1712,4.1712,4.1712,700,12.3000,12.3000,12.3000,12.3000,0,0,0
HBD,20120607,4.2390,4.2390,4.0695,4.0695,2100,12.5000,12.5000,12.0000,12.0000,0,0,0
HBD,20120601,4.2390,4.2390,4.1373,4.1373,500,12.5000,12.5000,12.2000,12.2000,0,0,0
HBD,20120528,4.1374,4.1374,4.1374,4.1373,200,12.2000,12.2000,12.2000,12.2000,0,0,0
HBD,20120525,3.9678,3.9678,3.9678,3.9678,100,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20120524,3.9678,3.9678,3.9678,3.9678,17400,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20120523,3.9678,3.9678,3.9678,3.9678,18000,11.7000,11.7000,11.7000,11.7000,10000,0,0
HBD,20120522,4.2391,4.2391,4.2391,4.2391,100,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20120521,4.2391,4.2730,4.2391,4.2391,2000,12.5000,12.6000,12.5000,12.5000,0,0,1000
HBD,20120518,4.0356,4.0356,4.0356,4.0356,600,11.9000,11.9000,11.9000,11.9000,0,0,0
HBD,20120517,4.2730,4.2730,4.2730,4.2730,1800,12.6000,12.6000,12.6000,12.6000,0,0,1000
HBD,20120516,4.3069,4.3069,4.2730,4.2730,3000,12.7000,12.7000,12.6000,12.6000,0,1000,0
HBD,20120514,4.4086,4.4086,4.2729,4.2730,5500,13.0000,13.0000,12.6000,12.6000,0,800,2200
HBD,20120511,4.4086,4.4764,4.4086,4.4764,5000,13.0000,13.2000,13.0000,13.2000,0,100,2600
HBD,20120510,4.4086,4.4086,4.4086,4.4086,500,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20120508,4.3747,4.4764,4.3747,4.4086,4700,12.9000,13.2000,12.9000,13.0000,0,0,0
HBD,20120507,4.3747,4.3747,4.3747,4.3747,300,12.9000,12.9000,12.9000,12.9000,0,0,0
HBD,20120504,4.3748,4.3748,4.3748,4.3747,500,12.9000,12.9000,12.9000,12.9000,90,0,0
HBD,20120503,4.2730,4.2730,4.2391,4.2391,3300,12.6000,12.6000,12.5000,12.5000,0,2500,0
HBD,20120502,4.2391,4.2730,4.1034,4.2391,8600,12.5000,12.6000,12.1000,12.5000,0,4700,7000
HBD,20120427,4.2390,4.2390,4.2390,4.2391,2400,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20120426,4.0695,4.1034,4.0695,4.1034,2500,12.0000,12.1000,12.0000,12.1000,0,2400,0
HBD,20120425,4.0695,4.0695,4.0695,4.0695,2400,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20120424,4.0695,4.0695,4.0695,4.0695,100,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20120423,3.8999,3.8999,3.8999,3.8999,1900,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20120420,3.9678,4.0695,3.7304,3.8999,3100,11.7000,12.0000,11.0000,11.5000,0,1300,2000
HBD,20120419,4.0695,4.0695,4.0016,4.0017,5400,12.0000,12.0000,11.8000,11.8000,0,0,2000
HBD,20120418,4.0017,4.2051,3.9678,4.2051,2200,11.8000,12.4000,11.7000,12.4000,0,1500,0
HBD,20120417,4.0695,4.0695,4.0695,4.0695,2400,12.0000,12.0000,12.0000,12.0000,0,1000,0
HBD,20120416,4.0017,4.0695,3.9678,3.9678,2600,11.8000,12.0000,11.7000,11.7000,0,1200,1500
HBD,20120413,4.1034,4.1034,4.1034,4.1034,500,12.1000,12.1000,12.1000,12.1000,0,0,0
HBD,20120412,4.3747,4.3747,4.1373,4.1373,400,12.9000,12.9000,12.2000,12.2000,0,0,0
HBD,20120411,4.2052,4.2052,4.2052,4.2051,1000,12.4000,12.4000,12.4000,12.4000,0,500,0
HBD,20120410,4.2390,4.2729,3.9677,3.9678,400,12.5000,12.6000,11.7000,11.7000,0,100,0
HBD,20120409,4.2391,4.2391,4.2052,4.2051,300,12.5000,12.5000,12.4000,12.4000,0,0,0
HBD,20120406,4.2390,4.2730,4.2390,4.2730,500,12.5000,12.6000,12.5000,12.6000,0,500,0
HBD,20120405,3.9678,4.1035,3.9678,4.1034,2100,11.7000,12.1000,11.7000,12.1000,0,900,0
HBD,20120404,3.9678,4.0356,3.9678,3.9678,2200,11.7000,11.9000,11.7000,11.7000,0,2000,0
HBD,20120403,3.9000,3.9678,3.7643,3.9678,5000,11.5000,11.7000,11.1000,11.7000,0,0,0
HBD,20120330,3.9678,3.9678,3.7304,3.7304,700,11.7000,11.7000,11.0000,11.0000,0,0,0
HBD,20120329,3.7304,3.7304,3.7304,3.7304,100,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20120328,4.0017,4.0017,3.8321,3.8321,9800,11.8000,11.8000,11.3000,11.3000,0,0,0
HBD,20120327,4.1373,4.1373,4.1034,4.1034,6100,12.2000,12.2000,12.1000,12.1000,0,0,0
HBD,20120326,4.4086,4.8156,4.4086,4.4086,4900,13.0000,14.2000,13.0000,13.0000,0,0,0
HBD,20120323,5.0869,5.0869,4.6460,4.6460,3800,15.0000,15.0000,13.7000,13.7000,0,500,0
HBD,20120322,5.0869,5.0869,4.8495,5.0530,4000,15.0000,15.0000,14.3000,14.9000,0,500,0
HBD,20120321,4.8834,4.8834,4.8495,4.8495,600,14.4000,14.4000,14.3000,14.3000,0,500,0
HBD,20120320,4.6799,4.6799,4.6799,4.6799,100,13.8000,13.8000,13.8000,13.8000,0,0,0
HBD,20120319,4.3748,4.3748,4.3748,4.3747,100,12.9000,12.9000,12.9000,12.9000,0,0,0
HBD,20120316,3.8661,4.2391,3.8661,4.2391,1900,11.4000,12.5000,11.4000,12.5000,0,0,0
HBD,20120315,3.9678,3.9678,3.9338,3.9678,800,11.7000,11.7000,11.6000,11.7000,0,0,0
HBD,20120314,4.0694,4.0694,4.0694,4.0695,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20120313,3.9677,3.9677,3.9338,3.9338,2500,11.7000,11.7000,11.6000,11.6000,0,0,0
HBD,20120312,4.2391,4.2391,4.2052,4.2051,1000,12.5000,12.5000,12.4000,12.4000,0,0,0
HBD,20120309,4.5103,4.5103,4.5103,4.5104,2400,13.3000,13.3000,13.3000,13.3000,0,0,2000
HBD,20120308,4.6460,5.0191,4.6460,5.0190,400,13.7000,14.8000,13.7000,14.8000,0,0,0
HBD,20120307,5.0190,5.0190,4.8834,4.8834,5500,14.8000,14.8000,14.4000,14.4000,0,0,0
HBD,20120306,5.1888,5.2227,5.1888,5.2225,1600,15.3000,15.4000,15.3000,15.4000,0,0,0
HBD,20120305,4.9601,5.2227,4.9309,5.2227,16700,17.0000,17.9000,16.9000,17.9000,0,0,0
HBD,20120302,4.6392,4.9309,4.6392,4.9309,37400,15.9000,16.9000,15.9000,16.9000,0,15000,2000
HBD,20120301,4.6684,4.6684,4.5808,4.6100,10200,16.0000,16.0000,15.7000,15.8000,0,0,0
HBD,20120229,4.6100,4.6100,4.4349,4.6100,20800,15.8000,15.8000,15.2000,15.8000,0,0,0
HBD,20120228,4.3182,4.3182,4.3182,4.3182,26600,14.8000,14.8000,14.8000,14.8000,0,0,0
HBD,20120227,4.0556,4.0556,4.0556,4.0556,200,13.9000,13.9000,13.9000,13.9000,0,0,0
HBD,20120217,3.7930,3.7930,3.7930,3.7930,5900,13.0000,13.0000,13.0000,13.0000,0,3800,0
HBD,20120216,3.7930,3.7930,3.7930,3.7930,4000,13.0000,13.0000,13.0000,13.0000,0,4000,0
HBD,20120214,3.7930,3.7930,3.7930,3.7930,1000,13.0000,13.0000,13.0000,13.0000,0,1000,0
HBD,20120210,3.7930,3.7930,3.7930,3.7930,500,13.0000,13.0000,13.0000,13.0000,0,500,0
HBD,20120209,3.7930,3.7930,3.7930,3.7930,700,13.0000,13.0000,13.0000,13.0000,0,700,0
HBD,20120203,3.7055,3.7055,3.7055,3.7055,200,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20120119,3.7930,3.7930,3.7930,3.7930,500,13.0000,13.0000,13.0000,13.0000,0,500,500
HBD,20120117,3.6471,3.6471,3.6471,3.6471,500,12.5000,12.5000,12.5000,12.5000,0,0,500
HBD,20120116,3.5012,3.5012,3.5012,3.5012,200,12.0000,12.0000,12.0000,12.0000,0,0,200
HBD,20120113,3.3846,3.3846,3.3846,3.3845,3600,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20120111,3.5888,3.5888,3.5888,3.5888,100,12.3000,12.3000,12.3000,12.3000,0,0,0
HBD,20120110,3.5888,3.5888,3.5888,3.5888,100,12.3000,12.3000,12.3000,12.3000,0,0,0
HBD,20120109,3.3554,3.3554,3.3554,3.3554,2000,11.5000,11.5000,11.5000,11.5000,0,2000,1500
HBD,20111230,3.3554,3.3554,3.3554,3.3554,1000,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20111229,3.1220,3.3554,3.1220,3.3554,8100,10.7000,11.5000,10.7000,11.5000,0,2000,8100
HBD,20111227,3.3554,3.3554,3.3554,3.3554,2000,11.5000,11.5000,11.5000,11.5000,0,2000,0
HBD,20111222,3.3554,3.3554,3.3262,3.3262,4000,11.5000,11.5000,11.4000,11.4000,0,4000,0
HBD,20111207,3.3553,3.3553,3.3553,3.3554,200,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20111202,3.2095,3.2095,3.0928,3.0928,500,11.0000,11.0000,10.6000,10.6000,0,0,0
HBD,20111118,3.2095,3.2095,3.2095,3.2095,100,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20111117,3.2094,3.2094,3.2094,3.2095,3600,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20111116,3.1220,3.1220,3.1220,3.1219,200,10.7000,10.7000,10.7000,10.7000,0,0,0
HBD,20111115,3.3262,3.3262,3.3262,3.3262,200,11.4000,11.4000,11.4000,11.4000,0,0,0
HBD,20111114,3.3554,3.4138,3.3554,3.4137,2900,11.5000,11.7000,11.5000,11.7000,0,0,2300
HBD,20111110,3.3554,3.3554,3.3554,3.3554,200,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20111108,3.3554,3.3554,3.3554,3.3554,300,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20111107,3.3554,3.3554,3.3554,3.3554,400,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20111104,3.2678,3.3553,3.2678,3.3262,1800,11.2000,11.5000,11.2000,11.4000,0,0,1000
HBD,20111102,3.2678,3.2678,3.2678,3.2678,200,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20111028,3.4429,3.4429,3.4429,3.4429,300,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20111026,3.2095,3.2679,3.2095,3.2678,1700,11.0000,11.2000,11.0000,11.2000,0,0,0
HBD,20111025,3.2095,3.2387,3.2095,3.2387,1300,11.0000,11.1000,11.0000,11.1000,0,0,0
HBD,20111024,3.3262,3.3262,3.3262,3.3262,100,11.4000,11.4000,11.4000,11.4000,0,0,0
HBD,20111018,3.2094,3.2094,3.2094,3.2095,2000,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20111014,3.1219,3.1219,3.1219,3.1219,100,10.7000,10.7000,10.7000,10.7000,0,0,0
HBD,20111013,3.0344,3.2970,2.8886,3.2970,500,10.4000,11.3000,9.9000,11.3000,0,0,0
HBD,20111012,3.0927,3.0927,3.0927,3.0928,100,10.6000,10.6000,10.6000,10.6000,0,0,0
HBD,20111011,3.2679,3.2679,3.2679,3.2678,100,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20111010,3.1803,3.1803,2.9760,2.9761,500,10.9000,10.9000,10.2000,10.2000,0,0,0
HBD,20111007,3.1803,3.1803,3.1511,3.1511,1000,10.9000,10.9000,10.8000,10.8000,0,0,0
HBD,20111005,3.0344,3.2095,3.0052,3.0052,400,10.4000,11.0000,10.3000,10.3000,0,0,200
HBD,20111004,3.0927,3.2970,3.0927,3.2970,600,10.6000,11.3000,10.6000,11.3000,0,0,0
HBD,20111003,3.1511,3.1511,3.1511,3.1511,100,10.8000,10.8000,10.8000,10.8000,0,0,0
HBD,20110929,3.1803,3.3262,3.1803,3.3262,200,10.9000,11.4000,10.9000,11.4000,0,0,0
HBD,20110928,3.0927,3.2970,3.0927,3.2970,500,10.6000,11.3000,10.6000,11.3000,0,0,100
HBD,20110923,3.2970,3.2970,3.2678,3.2678,2100,11.3000,11.3000,11.2000,11.2000,0,0,0
HBD,20110922,3.2970,3.2970,3.2970,3.2970,500,11.3000,11.3000,11.3000,11.3000,0,0,0
HBD,20110921,3.2970,3.4429,3.2970,3.4429,1700,11.3000,11.8000,11.3000,11.8000,0,0,0
HBD,20110919,3.3554,3.4429,3.2678,3.4429,700,11.5000,11.8000,11.2000,11.8000,0,100,0
HBD,20110916,3.4429,3.4429,3.4429,3.4429,300,11.8000,11.8000,11.8000,11.8000,0,300,0
HBD,20110915,3.4429,3.4429,3.4429,3.4429,100,11.8000,11.8000,11.8000,11.8000,0,100,0
HBD,20110914,3.3553,3.3553,3.3553,3.3554,4000,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20110908,3.5013,3.5013,3.5013,3.5012,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20110906,3.4720,3.4720,3.4720,3.4721,100,11.9000,11.9000,11.9000,11.9000,0,0,0
HBD,20110905,3.2678,3.2678,3.2678,3.2678,1000,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20110901,3.4429,3.4429,3.4429,3.4429,100,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20110830,3.2678,3.2678,3.2678,3.2678,1000,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20110826,3.2678,3.2678,3.2678,3.2678,2500,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20110825,3.5013,3.5013,3.5013,3.5012,100,12.0000,12.0000,12.0000,12.0000,0,0,100
HBD,20110823,3.3554,3.3554,3.3554,3.3554,100,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20110822,3.1803,3.2094,3.1803,3.2095,200,10.9000,11.0000,10.9000,11.0000,0,0,0
HBD,20110819,2.8593,3.0052,2.8593,3.0052,3600,9.8000,10.3000,9.8000,10.3000,0,0,0
HBD,20110818,2.7135,3.0052,2.7135,3.0052,200,9.3000,10.3000,9.3000,10.3000,0,0,0
HBD,20110817,2.9177,2.9177,2.9177,2.9177,2900,10.0000,10.0000,10.0000,10.0000,0,0,0
HBD,20110816,2.7426,2.7426,2.7426,2.7426,100,9.4000,9.4000,9.4000,9.4000,0,0,0
HBD,20110815,2.7718,2.9177,2.7718,2.9177,200,9.5000,10.0000,9.5000,10.0000,140010,0,0
HBD,20110812,2.9761,3.0636,2.9761,3.0636,3100,10.2000,10.5000,10.2000,10.5000,0,0,0
HBD,20110811,2.7135,3.0636,2.7135,3.0636,200,9.3000,10.5000,9.3000,10.5000,0,0,0
HBD,20110810,2.9177,2.9760,2.8885,2.9761,2700,10.0000,10.2000,9.9000,10.2000,0,0,0
HBD,20110809,2.8886,3.0053,2.8886,2.8885,1400,9.9000,10.3000,9.9000,9.9000,0,0,0
HBD,20110804,2.9761,3.2095,2.9761,3.2095,200,10.2000,11.0000,10.2000,11.0000,0,0,100
HBD,20110803,2.9760,3.2095,2.9760,3.2095,200,10.2000,11.0000,10.2000,11.0000,0,0,100
HBD,20110802,2.9760,3.1511,2.9760,3.1511,400,10.2000,10.8000,10.2000,10.8000,0,0,0
HBD,20110801,3.1512,3.1512,3.1512,3.1511,100,10.8000,10.8000,10.8000,10.8000,0,0,0
